"","p","pos","u","sim","target_fdr","method","empirical_fdr","power","n_selected"
"74654",400,80,0,54,0.15,"Zinck",0.388888888888889,0.733333333333333,36
"74655",400,80,0,55,0.15,"Zinck",0.0666666666666667,0.466666666666667,15
"74656",400,80,0,56,0.15,"Zinck",0.130434782608696,0.666666666666667,23
"74657",400,80,0,57,0.15,"Zinck",0,0.3,9
"74658",400,80,0,58,0.15,"Zinck",0.05,0.633333333333333,20
"74659",400,80,0,59,0.15,"Zinck",0.0526315789473684,0.6,19
"74660",400,80,0,60,0.15,"Zinck",0,0.633333333333333,19
"74661",400,80,0,61,0.15,"Zinck",0.142857142857143,0.6,21
"74662",400,80,0,62,0.15,"Zinck",0,0.333333333333333,10
"74663",400,80,0,63,0.15,"Zinck",0.227272727272727,0.566666666666667,22
"74664",400,80,0,64,0.15,"Zinck",0.0416666666666667,0.766666666666667,24
"74665",400,80,0,65,0.15,"Zinck",0,0.666666666666667,20
"74666",400,80,0,66,0.15,"Zinck",0,0.533333333333333,16
"74667",400,80,0,67,0.15,"Zinck",0.05,0.633333333333333,20
"74668",400,80,0,68,0.15,"Zinck",0.208333333333333,0.633333333333333,24
"74669",400,80,0,69,0.15,"Zinck",0.0909090909090909,0.666666666666667,22
"74670",400,80,0,70,0.15,"Zinck",0,0.466666666666667,14
"74671",400,80,0,71,0.15,"Zinck",0.142857142857143,0.6,21
"74672",400,80,0,72,0.15,"Zinck",0.181818181818182,0.6,22
"74673",400,80,0,73,0.15,"Zinck",0.125,0.466666666666667,16
"74674",400,80,0,74,0.15,"Zinck",0,0.466666666666667,14
"74675",400,80,0,75,0.15,"Zinck",0.0588235294117647,0.533333333333333,17
"74676",400,80,0,76,0.15,"Zinck",0.0909090909090909,0.666666666666667,22
"74677",400,80,0,77,0.15,"Zinck",0.133333333333333,0.433333333333333,15
"74678",400,80,0,78,0.15,"Zinck",0.0869565217391304,0.7,23
"74679",400,80,0,79,0.15,"Zinck",0.0952380952380952,0.633333333333333,21
"74680",400,80,0,80,0.15,"Zinck",0.296296296296296,0.633333333333333,27
"74681",400,80,0,81,0.15,"Zinck",0,0.566666666666667,17
"74682",400,80,0,82,0.15,"Zinck",0.0555555555555556,0.566666666666667,18
"74683",400,80,0,83,0.15,"Zinck",0,0.533333333333333,16
"74684",400,80,0,84,0.15,"Zinck",0.222222222222222,0.7,27
"74685",400,80,0,85,0.15,"Zinck",0.0625,0.5,16
"74686",400,80,0,86,0.15,"Zinck",0,0.533333333333333,16
"74687",400,80,0,87,0.15,"Zinck",0.1,0.6,20
"74688",400,80,0,88,0.15,"Zinck",0.130434782608696,0.666666666666667,23
"74689",400,80,0,89,0.15,"Zinck",0.0869565217391304,0.7,23
"74690",400,80,0,90,0.15,"Zinck",0.0588235294117647,0.533333333333333,17
"74691",400,80,0,91,0.15,"Zinck",0,0.4,12
"74692",400,80,0,92,0.15,"Zinck",0.136363636363636,0.633333333333333,22
"74693",400,80,0,93,0.15,"Zinck",0,0.5,15
"74694",400,80,0,94,0.15,"Zinck",0.153846153846154,0.733333333333333,26
"74695",400,80,0,95,0.15,"Zinck",0.142857142857143,0.6,21
"74696",400,80,0,96,0.15,"Zinck",0.0476190476190476,0.666666666666667,21
"74697",400,80,0,97,0.15,"Zinck",0.0625,0.5,16
"74698",400,80,0,98,0.15,"Zinck",0,0.6,18
"74699",400,80,0,99,0.15,"Zinck",0.0869565217391304,0.7,23
"74700",400,80,0,100,0.15,"Zinck",0,0.666666666666667,20
"74701",400,80,0,1,0.2,"Zinck",0.0526315789473684,0.6,19
"74702",400,80,0,2,0.2,"Zinck",0,0.333333333333333,10
"74703",400,80,0,3,0.2,"Zinck",0,0.533333333333333,16
"74704",400,80,0,4,0.2,"Zinck",0,0.6,18
"74705",400,80,0,5,0.2,"Zinck",0,0.5,15
"74706",400,80,0,6,0.2,"Zinck",0.133333333333333,0.866666666666667,30
"74707",400,80,0,7,0.2,"Zinck",0.142857142857143,0.6,21
"74708",400,80,0,8,0.2,"Zinck",0.166666666666667,0.666666666666667,24
"74709",400,80,0,9,0.2,"Zinck",0,0.5,15
"74710",400,80,0,10,0.2,"Zinck",0.269230769230769,0.633333333333333,26
"74711",400,80,0,11,0.2,"Zinck",0.269230769230769,0.633333333333333,26
"74712",400,80,0,12,0.2,"Zinck",0.192307692307692,0.7,26
"74713",400,80,0,13,0.2,"Zinck",0,0.433333333333333,13
"74714",400,80,0,14,0.2,"Zinck",0.4375,0.6,32
"74715",400,80,0,15,0.2,"Zinck",0.269230769230769,0.633333333333333,26
"74716",400,80,0,16,0.2,"Zinck",0.12,0.733333333333333,25
"74717",400,80,0,17,0.2,"Zinck",0,0.733333333333333,22
"74718",400,80,0,18,0.2,"Zinck",0.0384615384615385,0.833333333333333,26
"74719",400,80,0,19,0.2,"Zinck",0.0952380952380952,0.633333333333333,21
"74720",400,80,0,20,0.2,"Zinck",0.136363636363636,0.633333333333333,22
"74721",400,80,0,21,0.2,"Zinck",0,0.366666666666667,11
"74722",400,80,0,22,0.2,"Zinck",0,0.666666666666667,20
"74723",400,80,0,23,0.2,"Zinck",0,0.566666666666667,17
"74724",400,80,0,24,0.2,"Zinck",0.142857142857143,0.6,21
"74725",400,80,0,25,0.2,"Zinck",0.2,0.666666666666667,25
"74726",400,80,0,26,0.2,"Zinck",0.0769230769230769,0.4,13
"74727",400,80,0,27,0.2,"Zinck",0,0.566666666666667,17
"74728",400,80,0,28,0.2,"Zinck",0.0454545454545455,0.7,22
"74729",400,80,0,29,0.2,"Zinck",0.133333333333333,0.433333333333333,15
"74730",400,80,0,30,0.2,"Zinck",0,0.433333333333333,13
"74731",400,80,0,31,0.2,"Zinck",0.136363636363636,0.633333333333333,22
"74732",400,80,0,32,0.2,"Zinck",0.407407407407407,0.533333333333333,27
"74733",400,80,0,33,0.2,"Zinck",0.0625,0.5,16
"74734",400,80,0,34,0.2,"Zinck",0.0555555555555556,0.566666666666667,18
"74735",400,80,0,35,0.2,"Zinck",0.321428571428571,0.633333333333333,28
"74736",400,80,0,36,0.2,"Zinck",0.05,0.633333333333333,20
"74737",400,80,0,37,0.2,"Zinck",0.2,0.533333333333333,20
"74738",400,80,0,38,0.2,"Zinck",0.2,0.666666666666667,25
"74739",400,80,0,39,0.2,"Zinck",0.136363636363636,0.633333333333333,22
"74740",400,80,0,40,0.2,"Zinck",0.125,0.466666666666667,16
"74741",400,80,0,41,0.2,"Zinck",0.0526315789473684,0.6,19
"74742",400,80,0,42,0.2,"Zinck",0.0526315789473684,0.6,19
"74743",400,80,0,43,0.2,"Zinck",0.0588235294117647,0.533333333333333,17
"74744",400,80,0,44,0.2,"Zinck",0.125,0.7,24
"74745",400,80,0,45,0.2,"Zinck",0.0909090909090909,0.666666666666667,22
"74746",400,80,0,46,0.2,"Zinck",0.05,0.633333333333333,20
"74747",400,80,0,47,0.2,"Zinck",0.0625,0.5,16
"74748",400,80,0,48,0.2,"Zinck",0.0526315789473684,0.6,19
"74749",400,80,0,49,0.2,"Zinck",0,0.533333333333333,16
"74750",400,80,0,50,0.2,"Zinck",0,0.633333333333333,19
"74751",400,80,0,51,0.2,"Zinck",0.233333333333333,0.766666666666667,30
"74752",400,80,0,52,0.2,"Zinck",0,0.533333333333333,16
"74753",400,80,0,53,0.2,"Zinck",0.12,0.733333333333333,25
"74754",400,80,0,54,0.2,"Zinck",0.425,0.766666666666667,40
"74755",400,80,0,55,0.2,"Zinck",0.0666666666666667,0.466666666666667,15
"74756",400,80,0,56,0.2,"Zinck",0.130434782608696,0.666666666666667,23
"74757",400,80,0,57,0.2,"Zinck",0,0.3,9
"74758",400,80,0,58,0.2,"Zinck",0.0952380952380952,0.633333333333333,21
"74759",400,80,0,59,0.2,"Zinck",0.0526315789473684,0.6,19
"74760",400,80,0,60,0.2,"Zinck",0.0476190476190476,0.666666666666667,21
"74761",400,80,0,61,0.2,"Zinck",0.142857142857143,0.6,21
"74762",400,80,0,62,0.2,"Zinck",0,0.366666666666667,11
"74763",400,80,0,63,0.2,"Zinck",0.227272727272727,0.566666666666667,22
"74764",400,80,0,64,0.2,"Zinck",0.0384615384615385,0.833333333333333,26
"74765",400,80,0,65,0.2,"Zinck",0.192307692307692,0.7,26
"74766",400,80,0,66,0.2,"Zinck",0,0.533333333333333,16
"74767",400,80,0,67,0.2,"Zinck",0.05,0.633333333333333,20
"74768",400,80,0,68,0.2,"Zinck",0.269230769230769,0.633333333333333,26
"74769",400,80,0,69,0.2,"Zinck",0.166666666666667,0.666666666666667,24
"74770",400,80,0,70,0.2,"Zinck",0.2,0.533333333333333,20
"74771",400,80,0,71,0.2,"Zinck",0.28,0.6,25
"74772",400,80,0,72,0.2,"Zinck",0.269230769230769,0.633333333333333,26
"74773",400,80,0,73,0.2,"Zinck",0.166666666666667,0.5,18
"74774",400,80,0,74,0.2,"Zinck",0,0.466666666666667,14
"74775",400,80,0,75,0.2,"Zinck",0.157894736842105,0.533333333333333,19
"74776",400,80,0,76,0.2,"Zinck",0.0909090909090909,0.666666666666667,22
"74777",400,80,0,77,0.2,"Zinck",0.1875,0.433333333333333,16
"74778",400,80,0,78,0.2,"Zinck",0.16,0.7,25
"74779",400,80,0,79,0.2,"Zinck",0.173913043478261,0.633333333333333,23
"74780",400,80,0,80,0.2,"Zinck",0.296296296296296,0.633333333333333,27
"74781",400,80,0,81,0.2,"Zinck",0,0.566666666666667,17
"74782",400,80,0,82,0.2,"Zinck",0.0555555555555556,0.566666666666667,18
"74783",400,80,0,83,0.2,"Zinck",0,0.566666666666667,17
"74784",400,80,0,84,0.2,"Zinck",0.222222222222222,0.7,27
"74785",400,80,0,85,0.2,"Zinck",0.111111111111111,0.533333333333333,18
"74786",400,80,0,86,0.2,"Zinck",0,0.566666666666667,17
"74787",400,80,0,87,0.2,"Zinck",0.142857142857143,0.6,21
"74788",400,80,0,88,0.2,"Zinck",0.2,0.666666666666667,25
"74789",400,80,0,89,0.2,"Zinck",0.222222222222222,0.7,27
"74790",400,80,0,90,0.2,"Zinck",0.0588235294117647,0.533333333333333,17
"74791",400,80,0,91,0.2,"Zinck",0,0.4,12
"74792",400,80,0,92,0.2,"Zinck",0.2,0.666666666666667,25
"74793",400,80,0,93,0.2,"Zinck",0.0588235294117647,0.533333333333333,17
"74794",400,80,0,94,0.2,"Zinck",0.153846153846154,0.733333333333333,26
"74795",400,80,0,95,0.2,"Zinck",0.217391304347826,0.6,23
"74796",400,80,0,96,0.2,"Zinck",0.0454545454545455,0.7,22
"74797",400,80,0,97,0.2,"Zinck",0.0625,0.5,16
"74798",400,80,0,98,0.2,"Zinck",0,0.6,18
"74799",400,80,0,99,0.2,"Zinck",0.125,0.7,24
"74800",400,80,0,100,0.2,"Zinck",0,0.666666666666667,20
"74801",400,80,0.5,1,0.05,"Zinck",0,0.433333333333333,13
"74802",400,80,0.5,2,0.05,"Zinck",0,0,0
"74803",400,80,0.5,3,0.05,"Zinck",0,0.4,12
"74804",400,80,0.5,4,0.05,"Zinck",0,0.1,3
"74805",400,80,0.5,5,0.05,"Zinck",0,0.266666666666667,8
"74806",400,80,0.5,6,0.05,"Zinck",0,0.266666666666667,8
"74807",400,80,0.5,7,0.05,"Zinck",0,0.266666666666667,8
"74808",400,80,0.5,8,0.05,"Zinck",0,0.466666666666667,14
"74809",400,80,0.5,9,0.05,"Zinck",0,0.133333333333333,4
"74810",400,80,0.5,10,0.05,"Zinck",0,0.266666666666667,8
"74811",400,80,0.5,11,0.05,"Zinck",0,0.366666666666667,11
"74812",400,80,0.5,12,0.05,"Zinck",0,0.233333333333333,7
"74813",400,80,0.5,13,0.05,"Zinck",0,0.133333333333333,4
"74814",400,80,0.5,14,0.05,"Zinck",0,0.3,9
"74815",400,80,0.5,15,0.05,"Zinck",0,0.233333333333333,7
"74816",400,80,0.5,16,0.05,"Zinck",0,0.433333333333333,13
"74817",400,80,0.5,17,0.05,"Zinck",0,0.466666666666667,14
"74818",400,80,0.5,18,0.05,"Zinck",0,0.3,9
"74819",400,80,0.5,19,0.05,"Zinck",0,0.366666666666667,11
"74820",400,80,0.5,20,0.05,"Zinck",0,0.1,3
"74821",400,80,0.5,21,0.05,"Zinck",0,0.266666666666667,8
"74822",400,80,0.5,22,0.05,"Zinck",0,0.2,6
"74823",400,80,0.5,23,0.05,"Zinck",0,0.3,9
"74824",400,80,0.5,24,0.05,"Zinck",0,0.2,6
"74825",400,80,0.5,25,0.05,"Zinck",0,0.3,9
"74826",400,80,0.5,26,0.05,"Zinck",0,0.1,3
"74827",400,80,0.5,27,0.05,"Zinck",0,0.3,9
"74828",400,80,0.5,28,0.05,"Zinck",0,0.4,12
"74829",400,80,0.5,29,0.05,"Zinck",0,0.133333333333333,4
"74830",400,80,0.5,30,0.05,"Zinck",0,0.233333333333333,7
"74831",400,80,0.5,31,0.05,"Zinck",0,0.466666666666667,14
"74832",400,80,0.5,32,0.05,"Zinck",0,0.266666666666667,8
"74833",400,80,0.5,33,0.05,"Zinck",0,0.5,15
"74834",400,80,0.5,34,0.05,"Zinck",0,0.0666666666666667,2
"74835",400,80,0.5,35,0.05,"Zinck",0,0.4,12
"74836",400,80,0.5,36,0.05,"Zinck",0,0.1,3
"74837",400,80,0.5,37,0.05,"Zinck",0,0.333333333333333,10
"74838",400,80,0.5,38,0.05,"Zinck",0,0.433333333333333,13
"74839",400,80,0.5,39,0.05,"Zinck",0,0.133333333333333,4
"74840",400,80,0.5,40,0.05,"Zinck",0,0.3,9
"74841",400,80,0.5,41,0.05,"Zinck",0,0.166666666666667,5
"74842",400,80,0.5,42,0.05,"Zinck",0,0.166666666666667,5
"74843",400,80,0.5,43,0.05,"Zinck",0,0.233333333333333,7
"74844",400,80,0.5,44,0.05,"Zinck",0,0.166666666666667,5
"74845",400,80,0.5,45,0.05,"Zinck",0,0.3,9
"74846",400,80,0.5,46,0.05,"Zinck",0,0.4,12
"74847",400,80,0.5,47,0.05,"Zinck",0,0.3,9
"74848",400,80,0.5,48,0.05,"Zinck",0,0.3,9
"74849",400,80,0.5,49,0.05,"Zinck",0,0.2,6
"74850",400,80,0.5,50,0.05,"Zinck",0,0.366666666666667,11
"74851",400,80,0.5,51,0.05,"Zinck",0,0.466666666666667,14
"74852",400,80,0.5,52,0.05,"Zinck",0,0.0333333333333333,1
"74853",400,80,0.5,53,0.05,"Zinck",0,0.4,12
"74854",400,80,0.5,54,0.05,"Zinck",0,0.3,9
"74855",400,80,0.5,55,0.05,"Zinck",0,0.166666666666667,5
"74856",400,80,0.5,56,0.05,"Zinck",0,0.433333333333333,13
"74857",400,80,0.5,57,0.05,"Zinck",0,0.3,9
"74858",400,80,0.5,58,0.05,"Zinck",0,0.366666666666667,11
"74859",400,80,0.5,59,0.05,"Zinck",0,0.366666666666667,11
"74860",400,80,0.5,60,0.05,"Zinck",0,0.366666666666667,11
"74861",400,80,0.5,61,0.05,"Zinck",0,0.4,12
"74862",400,80,0.5,62,0.05,"Zinck",0,0.266666666666667,8
"74863",400,80,0.5,63,0.05,"Zinck",0,0.3,9
"74864",400,80,0.5,64,0.05,"Zinck",0,0.5,15
"74865",400,80,0.5,65,0.05,"Zinck",0,0.5,15
"74866",400,80,0.5,66,0.05,"Zinck",0,0.166666666666667,5
"74867",400,80,0.5,67,0.05,"Zinck",0,0.2,6
"74868",400,80,0.5,68,0.05,"Zinck",0,0.366666666666667,11
"74869",400,80,0.5,69,0.05,"Zinck",0,0.1,3
"74870",400,80,0.5,70,0.05,"Zinck",0,0.466666666666667,14
"74871",400,80,0.5,71,0.05,"Zinck",0,0.3,9
"74872",400,80,0.5,72,0.05,"Zinck",0,0.366666666666667,11
"74873",400,80,0.5,73,0.05,"Zinck",0,0.333333333333333,10
"74874",400,80,0.5,74,0.05,"Zinck",0,0.433333333333333,13
"74875",400,80,0.5,75,0.05,"Zinck",0,0.433333333333333,13
"74876",400,80,0.5,76,0.05,"Zinck",0,0.2,6
"74877",400,80,0.5,77,0.05,"Zinck",0,0.233333333333333,7
"74878",400,80,0.5,78,0.05,"Zinck",0,0.466666666666667,14
"74879",400,80,0.5,79,0.05,"Zinck",0,0.433333333333333,13
"74880",400,80,0.5,80,0.05,"Zinck",0,0.266666666666667,8
"74881",400,80,0.5,81,0.05,"Zinck",0,0.366666666666667,11
"74882",400,80,0.5,82,0.05,"Zinck",0,0.366666666666667,11
"74883",400,80,0.5,83,0.05,"Zinck",0,0,0
"74884",400,80,0.5,84,0.05,"Zinck",0,0.166666666666667,5
"74885",400,80,0.5,85,0.05,"Zinck",0,0.4,12
"74886",400,80,0.5,86,0.05,"Zinck",0,0.233333333333333,7
"74887",400,80,0.5,87,0.05,"Zinck",0,0.166666666666667,5
"74888",400,80,0.5,88,0.05,"Zinck",0,0.4,12
"74889",400,80,0.5,89,0.05,"Zinck",0,0.466666666666667,14
"74890",400,80,0.5,90,0.05,"Zinck",0,0.233333333333333,7
"74891",400,80,0.5,91,0.05,"Zinck",0,0.166666666666667,5
"74892",400,80,0.5,92,0.05,"Zinck",0,0.466666666666667,14
"74893",400,80,0.5,93,0.05,"Zinck",0,0.233333333333333,7
"74894",400,80,0.5,94,0.05,"Zinck",0,0.533333333333333,16
"74895",400,80,0.5,95,0.05,"Zinck",0,0.333333333333333,10
"74896",400,80,0.5,96,0.05,"Zinck",0,0.333333333333333,10
"74897",400,80,0.5,97,0.05,"Zinck",0,0.266666666666667,8
"74898",400,80,0.5,98,0.05,"Zinck",0,0.133333333333333,4
"74899",400,80,0.5,99,0.05,"Zinck",0,0.433333333333333,13
"74900",400,80,0.5,100,0.05,"Zinck",0,0.4,12
"74901",400,80,0.5,1,0.1,"Zinck",0,0.5,15
"74902",400,80,0.5,2,0.1,"Zinck",0,0,0
"74903",400,80,0.5,3,0.1,"Zinck",0,0.466666666666667,14
"74904",400,80,0.5,4,0.1,"Zinck",0,0.1,3
"74905",400,80,0.5,5,0.1,"Zinck",0,0.266666666666667,8
"74906",400,80,0.5,6,0.1,"Zinck",0,0.266666666666667,8
"74907",400,80,0.5,7,0.1,"Zinck",0,0.366666666666667,11
"74908",400,80,0.5,8,0.1,"Zinck",0,0.466666666666667,14
"74909",400,80,0.5,9,0.1,"Zinck",0,0.133333333333333,4
"74910",400,80,0.5,10,0.1,"Zinck",0,0.266666666666667,8
"74911",400,80,0.5,11,0.1,"Zinck",0,0.466666666666667,14
"74912",400,80,0.5,12,0.1,"Zinck",0,0.433333333333333,13
"74913",400,80,0.5,13,0.1,"Zinck",0,0.133333333333333,4
"74914",400,80,0.5,14,0.1,"Zinck",0,0.3,9
"74915",400,80,0.5,15,0.1,"Zinck",0,0.233333333333333,7
"74916",400,80,0.5,16,0.1,"Zinck",0,0.533333333333333,16
"74917",400,80,0.5,17,0.1,"Zinck",0,0.466666666666667,14
"74918",400,80,0.5,18,0.1,"Zinck",0,0.466666666666667,14
"74919",400,80,0.5,19,0.1,"Zinck",0,0.466666666666667,14
"74920",400,80,0.5,20,0.1,"Zinck",0,0.433333333333333,13
"74921",400,80,0.5,21,0.1,"Zinck",0,0.333333333333333,10
"74922",400,80,0.5,22,0.1,"Zinck",0,0.2,6
"74923",400,80,0.5,23,0.1,"Zinck",0,0.3,9
"74924",400,80,0.5,24,0.1,"Zinck",0,0.433333333333333,13
"74925",400,80,0.5,25,0.1,"Zinck",0,0.3,9
"74926",400,80,0.5,26,0.1,"Zinck",0,0.1,3
"74927",400,80,0.5,27,0.1,"Zinck",0,0.433333333333333,13
"74928",400,80,0.5,28,0.1,"Zinck",0,0.4,12
"74929",400,80,0.5,29,0.1,"Zinck",0,0.133333333333333,4
"74930",400,80,0.5,30,0.1,"Zinck",0,0.233333333333333,7
"74931",400,80,0.5,31,0.1,"Zinck",0,0.466666666666667,14
"74932",400,80,0.5,32,0.1,"Zinck",0,0.266666666666667,8
"74933",400,80,0.5,33,0.1,"Zinck",0,0.5,15
"74934",400,80,0.5,34,0.1,"Zinck",0,0.4,12
"74935",400,80,0.5,35,0.1,"Zinck",0,0.433333333333333,13
"74936",400,80,0.5,36,0.1,"Zinck",0,0.1,3
"74937",400,80,0.5,37,0.1,"Zinck",0,0.333333333333333,10
"74938",400,80,0.5,38,0.1,"Zinck",0,0.433333333333333,13
"74939",400,80,0.5,39,0.1,"Zinck",0,0.366666666666667,11
"74940",400,80,0.5,40,0.1,"Zinck",0,0.366666666666667,11
"74941",400,80,0.5,41,0.1,"Zinck",0,0.166666666666667,5
"74942",400,80,0.5,42,0.1,"Zinck",0,0.333333333333333,10
"74943",400,80,0.5,43,0.1,"Zinck",0,0.233333333333333,7
"74944",400,80,0.5,44,0.1,"Zinck",0,0.166666666666667,5
"74945",400,80,0.5,45,0.1,"Zinck",0,0.366666666666667,11
"74946",400,80,0.5,46,0.1,"Zinck",0,0.4,12
"74947",400,80,0.5,47,0.1,"Zinck",0,0.366666666666667,11
"74948",400,80,0.5,48,0.1,"Zinck",0,0.4,12
"74949",400,80,0.5,49,0.1,"Zinck",0,0.2,6
"74950",400,80,0.5,50,0.1,"Zinck",0,0.533333333333333,16
"74951",400,80,0.5,51,0.1,"Zinck",0,0.466666666666667,14
"74952",400,80,0.5,52,0.1,"Zinck",0,0.0333333333333333,1
"74953",400,80,0.5,53,0.1,"Zinck",0,0.433333333333333,13
"74954",400,80,0.5,54,0.1,"Zinck",0,0.3,9
"74955",400,80,0.5,55,0.1,"Zinck",0,0.166666666666667,5
"74956",400,80,0.5,56,0.1,"Zinck",0,0.466666666666667,14
"74957",400,80,0.5,57,0.1,"Zinck",0,0.333333333333333,10
"74958",400,80,0.5,58,0.1,"Zinck",0,0.366666666666667,11
"74959",400,80,0.5,59,0.1,"Zinck",0,0.366666666666667,11
"74960",400,80,0.5,60,0.1,"Zinck",0,0.4,12
"74961",400,80,0.5,61,0.1,"Zinck",0,0.4,12
"74962",400,80,0.5,62,0.1,"Zinck",0,0.4,12
"74963",400,80,0.5,63,0.1,"Zinck",0,0.366666666666667,11
"74964",400,80,0.5,64,0.1,"Zinck",0,0.533333333333333,16
"74965",400,80,0.5,65,0.1,"Zinck",0.0476190476190476,0.666666666666667,21
"74966",400,80,0.5,66,0.1,"Zinck",0,0.166666666666667,5
"74967",400,80,0.5,67,0.1,"Zinck",0,0.2,6
"74968",400,80,0.5,68,0.1,"Zinck",0,0.366666666666667,11
"74969",400,80,0.5,69,0.1,"Zinck",0,0.366666666666667,11
"74970",400,80,0.5,70,0.1,"Zinck",0,0.466666666666667,14
"74971",400,80,0.5,71,0.1,"Zinck",0,0.3,9
"74972",400,80,0.5,72,0.1,"Zinck",0,0.366666666666667,11
"74973",400,80,0.5,73,0.1,"Zinck",0,0.333333333333333,10
"74974",400,80,0.5,74,0.1,"Zinck",0,0.433333333333333,13
"74975",400,80,0.5,75,0.1,"Zinck",0,0.433333333333333,13
"74976",400,80,0.5,76,0.1,"Zinck",0,0.2,6
"74977",400,80,0.5,77,0.1,"Zinck",0,0.233333333333333,7
"74978",400,80,0.5,78,0.1,"Zinck",0,0.466666666666667,14
"74979",400,80,0.5,79,0.1,"Zinck",0,0.5,15
"74980",400,80,0.5,80,0.1,"Zinck",0,0.366666666666667,11
"74981",400,80,0.5,81,0.1,"Zinck",0,0.366666666666667,11
"74982",400,80,0.5,82,0.1,"Zinck",0,0.366666666666667,11
"74983",400,80,0.5,83,0.1,"Zinck",0,0.333333333333333,10
"74984",400,80,0.5,84,0.1,"Zinck",0,0.166666666666667,5
"74985",400,80,0.5,85,0.1,"Zinck",0,0.433333333333333,13
"74986",400,80,0.5,86,0.1,"Zinck",0,0.333333333333333,10
"74987",400,80,0.5,87,0.1,"Zinck",0,0.166666666666667,5
"74988",400,80,0.5,88,0.1,"Zinck",0,0.4,12
"74989",400,80,0.5,89,0.1,"Zinck",0,0.566666666666667,17
"74990",400,80,0.5,90,0.1,"Zinck",0,0.333333333333333,10
"74991",400,80,0.5,91,0.1,"Zinck",0,0.166666666666667,5
"74992",400,80,0.5,92,0.1,"Zinck",0,0.5,15
"74993",400,80,0.5,93,0.1,"Zinck",0,0.233333333333333,7
"74994",400,80,0.5,94,0.1,"Zinck",0,0.6,18
"74995",400,80,0.5,95,0.1,"Zinck",0,0.366666666666667,11
"74996",400,80,0.5,96,0.1,"Zinck",0,0.333333333333333,10
"74997",400,80,0.5,97,0.1,"Zinck",0,0.5,15
"74998",400,80,0.5,98,0.1,"Zinck",0,0.133333333333333,4
"74999",400,80,0.5,99,0.1,"Zinck",0,0.433333333333333,13
"75000",400,80,0.5,100,0.1,"Zinck",0,0.4,12
"75001",400,80,0.5,1,0.15,"Zinck",0,0.566666666666667,17
"75002",400,80,0.5,2,0.15,"Zinck",0,0,0
"75003",400,80,0.5,3,0.15,"Zinck",0,0.5,15
"75004",400,80,0.5,4,0.15,"Zinck",0,0.1,3
"75005",400,80,0.5,5,0.15,"Zinck",0,0.3,9
"75006",400,80,0.5,6,0.15,"Zinck",0,0.266666666666667,8
"75007",400,80,0.5,7,0.15,"Zinck",0,0.366666666666667,11
"75008",400,80,0.5,8,0.15,"Zinck",0,0.533333333333333,16
"75009",400,80,0.5,9,0.15,"Zinck",0,0.133333333333333,4
"75010",400,80,0.5,10,0.15,"Zinck",0,0.3,9
"75011",400,80,0.5,11,0.15,"Zinck",0,0.466666666666667,14
"75012",400,80,0.5,12,0.15,"Zinck",0,0.466666666666667,14
"75013",400,80,0.5,13,0.15,"Zinck",0,0.133333333333333,4
"75014",400,80,0.5,14,0.15,"Zinck",0,0.3,9
"75015",400,80,0.5,15,0.15,"Zinck",0,0.266666666666667,8
"75016",400,80,0.5,16,0.15,"Zinck",0,0.533333333333333,16
"75017",400,80,0.5,17,0.15,"Zinck",0,0.466666666666667,14
"75018",400,80,0.5,18,0.15,"Zinck",0,0.466666666666667,14
"75019",400,80,0.5,19,0.15,"Zinck",0,0.466666666666667,14
"75020",400,80,0.5,20,0.15,"Zinck",0,0.466666666666667,14
"75021",400,80,0.5,21,0.15,"Zinck",0,0.333333333333333,10
"75022",400,80,0.5,22,0.15,"Zinck",0,0.3,9
"75023",400,80,0.5,23,0.15,"Zinck",0,0.3,9
"75024",400,80,0.5,24,0.15,"Zinck",0,0.433333333333333,13
"75025",400,80,0.5,25,0.15,"Zinck",0,0.3,9
"75026",400,80,0.5,26,0.15,"Zinck",0,0.233333333333333,7
"75027",400,80,0.5,27,0.15,"Zinck",0,0.466666666666667,14
"75028",400,80,0.5,28,0.15,"Zinck",0,0.4,12
"75029",400,80,0.5,29,0.15,"Zinck",0,0.133333333333333,4
"75030",400,80,0.5,30,0.15,"Zinck",0,0.233333333333333,7
"75031",400,80,0.5,31,0.15,"Zinck",0,0.5,15
"75032",400,80,0.5,32,0.15,"Zinck",0,0.3,9
"75033",400,80,0.5,33,0.15,"Zinck",0,0.533333333333333,16
"75034",400,80,0.5,34,0.15,"Zinck",0,0.4,12
"75035",400,80,0.5,35,0.15,"Zinck",0.0714285714285714,0.433333333333333,14
"75036",400,80,0.5,36,0.15,"Zinck",0,0.1,3
"75037",400,80,0.5,37,0.15,"Zinck",0,0.333333333333333,10
"75038",400,80,0.5,38,0.15,"Zinck",0,0.433333333333333,13
"75039",400,80,0.5,39,0.15,"Zinck",0,0.366666666666667,11
"75040",400,80,0.5,40,0.15,"Zinck",0,0.366666666666667,11
"75041",400,80,0.5,41,0.15,"Zinck",0,0.166666666666667,5
"75042",400,80,0.5,42,0.15,"Zinck",0,0.333333333333333,10
"75043",400,80,0.5,43,0.15,"Zinck",0,0.3,9
"75044",400,80,0.5,44,0.15,"Zinck",0,0.266666666666667,8
"75045",400,80,0.5,45,0.15,"Zinck",0,0.366666666666667,11
"75046",400,80,0.5,46,0.15,"Zinck",0,0.4,12
"75047",400,80,0.5,47,0.15,"Zinck",0,0.366666666666667,11
