"","p","pos","u","sim","target_fdr","method","empirical_fdr","power","n_selected"
"8148",400,100,1,48,0.1,"LDA-KF",0,0,0
"8149",400,100,1,49,0.1,"LDA-KF",0,0,0
"8150",400,100,1,50,0.1,"LDA-KF",0,0.5,15
"8151",400,100,1,51,0.1,"LDA-KF",0,0,0
"8152",400,100,1,52,0.1,"LDA-KF",0,0,0
"8153",400,100,1,53,0.1,"LDA-KF",0,0,0
"8154",400,100,1,54,0.1,"LDA-KF",0,0,0
"8155",400,100,1,55,0.1,"LDA-KF",0,0,0
"8156",400,100,1,56,0.1,"LDA-KF",0,0,0
"8157",400,100,1,57,0.1,"LDA-KF",0,0,0
"8158",400,100,1,58,0.1,"LDA-KF",0,0.366666666666667,11
"8159",400,100,1,59,0.1,"LDA-KF",0,0.466666666666667,14
"8160",400,100,1,60,0.1,"LDA-KF",0,0.333333333333333,10
"8161",400,100,1,61,0.1,"LDA-KF",0,0.366666666666667,11
"8162",400,100,1,62,0.1,"LDA-KF",0,0,0
"8163",400,100,1,63,0.1,"LDA-KF",0.0833333333333333,0.366666666666667,12
"8164",400,100,1,64,0.1,"LDA-KF",0,0.433333333333333,13
"8165",400,100,1,65,0.1,"LDA-KF",0,0,0
"8166",400,100,1,66,0.1,"LDA-KF",0,0.333333333333333,10
"8167",400,100,1,67,0.1,"LDA-KF",0,0,0
"8168",400,100,1,68,0.1,"LDA-KF",0,0.4,12
"8169",400,100,1,69,0.1,"LDA-KF",0,0,0
"8170",400,100,1,70,0.1,"LDA-KF",0,0,0
"8171",400,100,1,71,0.1,"LDA-KF",0,0,0
"8172",400,100,1,72,0.1,"LDA-KF",0,0,0
"8173",400,100,1,73,0.1,"LDA-KF",0,0,0
"8174",400,100,1,74,0.1,"LDA-KF",0,0,0
"8175",400,100,1,75,0.1,"LDA-KF",0,0.333333333333333,10
"8176",400,100,1,76,0.1,"LDA-KF",0,0,0
"8177",400,100,1,77,0.1,"LDA-KF",0,0,0
"8178",400,100,1,78,0.1,"LDA-KF",0,0,0
"8179",400,100,1,79,0.1,"LDA-KF",0,0,0
"8180",400,100,1,80,0.1,"LDA-KF",0,0,0
"8181",400,100,1,81,0.1,"LDA-KF",0,0,0
"8182",400,100,1,82,0.1,"LDA-KF",0,0,0
"8183",400,100,1,83,0.1,"LDA-KF",0,0,0
"8184",400,100,1,84,0.1,"LDA-KF",0,0,0
"8185",400,100,1,85,0.1,"LDA-KF",0,0,0
"8186",400,100,1,86,0.1,"LDA-KF",0,0.466666666666667,14
"8187",400,100,1,87,0.1,"LDA-KF",0,0,0
"8188",400,100,1,88,0.1,"LDA-KF",0,0.333333333333333,10
"8189",400,100,1,89,0.1,"LDA-KF",0.0714285714285714,0.433333333333333,14
"8190",400,100,1,90,0.1,"LDA-KF",0,0,0
"8191",400,100,1,91,0.1,"LDA-KF",0,0,0
"8192",400,100,1,92,0.1,"LDA-KF",0,0,0
"8193",400,100,1,93,0.1,"LDA-KF",0,0,0
"8194",400,100,1,94,0.1,"LDA-KF",0,0,0
"8195",400,100,1,95,0.1,"LDA-KF",0,0.433333333333333,13
"8196",400,100,1,96,0.1,"LDA-KF",0,0,0
"8197",400,100,1,97,0.1,"LDA-KF",0,0.333333333333333,10
"8198",400,100,1,98,0.1,"LDA-KF",0,0.5,15
"8199",400,100,1,99,0.1,"LDA-KF",0,0.466666666666667,14
"8200",400,100,1,100,0.1,"LDA-KF",0,0,0
"8201",400,100,1,1,0.15,"LDA-KF",0,0,0
"8202",400,100,1,2,0.15,"LDA-KF",0,0,0
"8203",400,100,1,3,0.15,"LDA-KF",0,0.366666666666667,11
"8204",400,100,1,4,0.15,"LDA-KF",0,0,0
"8205",400,100,1,5,0.15,"LDA-KF",0,0.3,9
"8206",400,100,1,6,0.15,"LDA-KF",0,0.266666666666667,8
"8207",400,100,1,7,0.15,"LDA-KF",0,0,0
"8208",400,100,1,8,0.15,"LDA-KF",0,0.366666666666667,11
"8209",400,100,1,9,0.15,"LDA-KF",0,0.366666666666667,11
"8210",400,100,1,10,0.15,"LDA-KF",0,0,0
"8211",400,100,1,11,0.15,"LDA-KF",0,0.3,9
"8212",400,100,1,12,0.15,"LDA-KF",0,0.333333333333333,10
"8213",400,100,1,13,0.15,"LDA-KF",0,0,0
"8214",400,100,1,14,0.15,"LDA-KF",0,0,0
"8215",400,100,1,15,0.15,"LDA-KF",0,0.233333333333333,7
"8216",400,100,1,16,0.15,"LDA-KF",0,0.266666666666667,8
"8217",400,100,1,17,0.15,"LDA-KF",0,0.3,9
"8218",400,100,1,18,0.15,"LDA-KF",0,0.5,15
"8219",400,100,1,19,0.15,"LDA-KF",0,0.466666666666667,14
"8220",400,100,1,20,0.15,"LDA-KF",0,0.333333333333333,10
"8221",400,100,1,21,0.15,"LDA-KF",0,0,0
"8222",400,100,1,22,0.15,"LDA-KF",0,0,0
"8223",400,100,1,23,0.15,"LDA-KF",0,0.3,9
"8224",400,100,1,24,0.15,"LDA-KF",0,0,0
"8225",400,100,1,25,0.15,"LDA-KF",0,0,0
"8226",400,100,1,26,0.15,"LDA-KF",0,0,0
"8227",400,100,1,27,0.15,"LDA-KF",0,0.3,9
"8228",400,100,1,28,0.15,"LDA-KF",0,0.3,9
"8229",400,100,1,29,0.15,"LDA-KF",0,0,0
"8230",400,100,1,30,0.15,"LDA-KF",0,0.333333333333333,10
"8231",400,100,1,31,0.15,"LDA-KF",0,0.3,9
"8232",400,100,1,32,0.15,"LDA-KF",0,0.233333333333333,7
"8233",400,100,1,33,0.15,"LDA-KF",0,0.333333333333333,10
"8234",400,100,1,34,0.15,"LDA-KF",0,0.233333333333333,7
"8235",400,100,1,35,0.15,"LDA-KF",0,0.3,9
"8236",400,100,1,36,0.15,"LDA-KF",0,0.266666666666667,8
"8237",400,100,1,37,0.15,"LDA-KF",0,0.266666666666667,8
"8238",400,100,1,38,0.15,"LDA-KF",0,0.233333333333333,7
"8239",400,100,1,39,0.15,"LDA-KF",0,0,0
"8240",400,100,1,40,0.15,"LDA-KF",0,0.4,12
"8241",400,100,1,41,0.15,"LDA-KF",0,0,0
"8242",400,100,1,42,0.15,"LDA-KF",0,0.233333333333333,7
"8243",400,100,1,43,0.15,"LDA-KF",0,0.3,9
"8244",400,100,1,44,0.15,"LDA-KF",0,0.266666666666667,8
"8245",400,100,1,45,0.15,"LDA-KF",0,0.233333333333333,7
"8246",400,100,1,46,0.15,"LDA-KF",0,0.266666666666667,8
"8247",400,100,1,47,0.15,"LDA-KF",0,0,0
"8248",400,100,1,48,0.15,"LDA-KF",0,0,0
"8249",400,100,1,49,0.15,"LDA-KF",0,0.266666666666667,8
"8250",400,100,1,50,0.15,"LDA-KF",0,0.266666666666667,8
"8251",400,100,1,51,0.15,"LDA-KF",0,0.3,9
"8252",400,100,1,52,0.15,"LDA-KF",0,0,0
"8253",400,100,1,53,0.15,"LDA-KF",0,0.233333333333333,7
"8254",400,100,1,54,0.15,"LDA-KF",0,0,0
"8255",400,100,1,55,0.15,"LDA-KF",0,0,0
"8256",400,100,1,56,0.15,"LDA-KF",0,0.366666666666667,11
"8257",400,100,1,57,0.15,"LDA-KF",0,0.266666666666667,8
"8258",400,100,1,58,0.15,"LDA-KF",0,0.233333333333333,7
"8259",400,100,1,59,0.15,"LDA-KF",0,0.5,15
"8260",400,100,1,60,0.15,"LDA-KF",0,0.366666666666667,11
"8261",400,100,1,61,0.15,"LDA-KF",0,0,0
"8262",400,100,1,62,0.15,"LDA-KF",0,0.3,9
"8263",400,100,1,63,0.15,"LDA-KF",0,0.233333333333333,7
"8264",400,100,1,64,0.15,"LDA-KF",0,0.266666666666667,8
"8265",400,100,1,65,0.15,"LDA-KF",0,0.3,9
"8266",400,100,1,66,0.15,"LDA-KF",0,0.3,9
"8267",400,100,1,67,0.15,"LDA-KF",0,0,0
"8268",400,100,1,68,0.15,"LDA-KF",0,0.466666666666667,14
"8269",400,100,1,69,0.15,"LDA-KF",0,0.266666666666667,8
"8270",400,100,1,70,0.15,"LDA-KF",0,0,0
"8271",400,100,1,71,0.15,"LDA-KF",0,0.3,9
"8272",400,100,1,72,0.15,"LDA-KF",0,0,0
"8273",400,100,1,73,0.15,"LDA-KF",0,0.233333333333333,7
"8274",400,100,1,74,0.15,"LDA-KF",0,0.266666666666667,8
"8275",400,100,1,75,0.15,"LDA-KF",0,0.4,12
"8276",400,100,1,76,0.15,"LDA-KF",0,0.533333333333333,16
"8277",400,100,1,77,0.15,"LDA-KF",0,0,0
"8278",400,100,1,78,0.15,"LDA-KF",0,0.266666666666667,8
"8279",400,100,1,79,0.15,"LDA-KF",0,0.333333333333333,10
"8280",400,100,1,80,0.15,"LDA-KF",0,0.3,9
"8281",400,100,1,81,0.15,"LDA-KF",0,0.233333333333333,7
"8282",400,100,1,82,0.15,"LDA-KF",0,0.3,9
"8283",400,100,1,83,0.15,"LDA-KF",0,0.3,9
"8284",400,100,1,84,0.15,"LDA-KF",0,0,0
"8285",400,100,1,85,0.15,"LDA-KF",0,0.366666666666667,11
"8286",400,100,1,86,0.15,"LDA-KF",0,0.3,9
"8287",400,100,1,87,0.15,"LDA-KF",0,0.333333333333333,10
"8288",400,100,1,88,0.15,"LDA-KF",0,0.333333333333333,10
"8289",400,100,1,89,0.15,"LDA-KF",0,0.6,18
"8290",400,100,1,90,0.15,"LDA-KF",0,0.266666666666667,8
"8291",400,100,1,91,0.15,"LDA-KF",0,0,0
"8292",400,100,1,92,0.15,"LDA-KF",0,0.3,9
"8293",400,100,1,93,0.15,"LDA-KF",0,0.233333333333333,7
"8294",400,100,1,94,0.15,"LDA-KF",0,0,0
"8295",400,100,1,95,0.15,"LDA-KF",0,0.233333333333333,7
"8296",400,100,1,96,0.15,"LDA-KF",0,0.233333333333333,7
"8297",400,100,1,97,0.15,"LDA-KF",0,0.3,9
"8298",400,100,1,98,0.15,"LDA-KF",0,0.533333333333333,16
"8299",400,100,1,99,0.15,"LDA-KF",0,0.5,15
"8300",400,100,1,100,0.15,"LDA-KF",0,0.266666666666667,8
"8301",400,100,1,1,0.2,"LDA-KF",0,0.2,6
"8302",400,100,1,2,0.2,"LDA-KF",0,0.366666666666667,11
"8303",400,100,1,3,0.2,"LDA-KF",0,0.366666666666667,11
"8304",400,100,1,4,0.2,"LDA-KF",0,0,0
"8305",400,100,1,5,0.2,"LDA-KF",0,0.433333333333333,13
"8306",400,100,1,6,0.2,"LDA-KF",0.0555555555555556,0.566666666666667,18
"8307",400,100,1,7,0.2,"LDA-KF",0,0.266666666666667,8
"8308",400,100,1,8,0.2,"LDA-KF",0,0.366666666666667,11
"8309",400,100,1,9,0.2,"LDA-KF",0,0.233333333333333,7
"8310",400,100,1,10,0.2,"LDA-KF",0,0.166666666666667,5
"8311",400,100,1,11,0.2,"LDA-KF",0,0.4,12
"8312",400,100,1,12,0.2,"LDA-KF",0,0.266666666666667,8
"8313",400,100,1,13,0.2,"LDA-KF",0,0.333333333333333,10
"8314",400,100,1,14,0.2,"LDA-KF",0,0.166666666666667,5
"8315",400,100,1,15,0.2,"LDA-KF",0,0.333333333333333,10
"8316",400,100,1,16,0.2,"LDA-KF",0,0.433333333333333,13
"8317",400,100,1,17,0.2,"LDA-KF",0,0.4,12
"8318",400,100,1,18,0.2,"LDA-KF",0,0.433333333333333,13
"8319",400,100,1,19,0.2,"LDA-KF",0,0.266666666666667,8
"8320",400,100,1,20,0.2,"LDA-KF",0,0.2,6
"8321",400,100,1,21,0.2,"LDA-KF",0,0.333333333333333,10
"8322",400,100,1,22,0.2,"LDA-KF",0,0.333333333333333,10
"8323",400,100,1,23,0.2,"LDA-KF",0,0.233333333333333,7
"8324",400,100,1,24,0.2,"LDA-KF",0,0.3,9
"8325",400,100,1,25,0.2,"LDA-KF",0,0.2,6
"8326",400,100,1,26,0.2,"LDA-KF",0,0.366666666666667,11
"8327",400,100,1,27,0.2,"LDA-KF",0,0.266666666666667,8
"8328",400,100,1,28,0.2,"LDA-KF",0,0.333333333333333,10
"8329",400,100,1,29,0.2,"LDA-KF",0,0,0
"8330",400,100,1,30,0.2,"LDA-KF",0,0.333333333333333,10
"8331",400,100,1,31,0.2,"LDA-KF",0,0.4,12
"8332",400,100,1,32,0.2,"LDA-KF",0,0.2,6
"8333",400,100,1,33,0.2,"LDA-KF",0,0.4,12
"8334",400,100,1,34,0.2,"LDA-KF",0,0.233333333333333,7
"8335",400,100,1,35,0.2,"LDA-KF",0,0.166666666666667,5
"8336",400,100,1,36,0.2,"LDA-KF",0,0.2,6
"8337",400,100,1,37,0.2,"LDA-KF",0,0.366666666666667,11
"8338",400,100,1,38,0.2,"LDA-KF",0,0.333333333333333,10
"8339",400,100,1,39,0.2,"LDA-KF",0,0.166666666666667,5
"8340",400,100,1,40,0.2,"LDA-KF",0,0.4,12
"8341",400,100,1,41,0.2,"LDA-KF",0,0,0
"8342",400,100,1,42,0.2,"LDA-KF",0,0.266666666666667,8
"8343",400,100,1,43,0.2,"LDA-KF",0,0.333333333333333,10
"8344",400,100,1,44,0.2,"LDA-KF",0,0.466666666666667,14
"8345",400,100,1,45,0.2,"LDA-KF",0,0.2,6
"8346",400,100,1,46,0.2,"LDA-KF",0,0.266666666666667,8
"8347",400,100,1,47,0.2,"LDA-KF",0,0.266666666666667,8
"8348",400,100,1,48,0.2,"LDA-KF",0,0.2,6
"8349",400,100,1,49,0.2,"LDA-KF",0,0.166666666666667,5
"8350",400,100,1,50,0.2,"LDA-KF",0,0.5,15
"8351",400,100,1,51,0.2,"LDA-KF",0,0.366666666666667,11
"8352",400,100,1,52,0.2,"LDA-KF",0,0.4,12
"8353",400,100,1,53,0.2,"LDA-KF",0,0.4,12
"8354",400,100,1,54,0.2,"LDA-KF",0,0.2,6
"8355",400,100,1,55,0.2,"LDA-KF",0,0,0
"8356",400,100,1,56,0.2,"LDA-KF",0,0.333333333333333,10
"8357",400,100,1,57,0.2,"LDA-KF",0,0.333333333333333,10
"8358",400,100,1,58,0.2,"LDA-KF",0,0.433333333333333,13
"8359",400,100,1,59,0.2,"LDA-KF",0,0.366666666666667,11
"8360",400,100,1,60,0.2,"LDA-KF",0,0.366666666666667,11
"8361",400,100,1,61,0.2,"LDA-KF",0,0.433333333333333,13
"8362",400,100,1,62,0.2,"LDA-KF",0,0.266666666666667,8
"8363",400,100,1,63,0.2,"LDA-KF",0,0.366666666666667,11
"8364",400,100,1,64,0.2,"LDA-KF",0,0.333333333333333,10
"8365",400,100,1,65,0.2,"LDA-KF",0,0.433333333333333,13
"8366",400,100,1,66,0.2,"LDA-KF",0,0.366666666666667,11
"8367",400,100,1,67,0.2,"LDA-KF",0,0.2,6
"8368",400,100,1,68,0.2,"LDA-KF",0,0.5,15
"8369",400,100,1,69,0.2,"LDA-KF",0,0.166666666666667,5
"8370",400,100,1,70,0.2,"LDA-KF",0,0,0
"8371",400,100,1,71,0.2,"LDA-KF",0,0,0
"8372",400,100,1,72,0.2,"LDA-KF",0,0,0
"8373",400,100,1,73,0.2,"LDA-KF",0,0.3,9
"8374",400,100,1,74,0.2,"LDA-KF",0,0.233333333333333,7
"8375",400,100,1,75,0.2,"LDA-KF",0,0.433333333333333,13
"8376",400,100,1,76,0.2,"LDA-KF",0,0.333333333333333,10
"8377",400,100,1,77,0.2,"LDA-KF",0,0.3,9
"8378",400,100,1,78,0.2,"LDA-KF",0,0.4,12
"8379",400,100,1,79,0.2,"LDA-KF",0,0.3,9
"8380",400,100,1,80,0.2,"LDA-KF",0,0.2,6
"8381",400,100,1,81,0.2,"LDA-KF",0,0.366666666666667,11
"8382",400,100,1,82,0.2,"LDA-KF",0,0.333333333333333,10
"8383",400,100,1,83,0.2,"LDA-KF",0,0.366666666666667,11
"8384",400,100,1,84,0.2,"LDA-KF",0,0.333333333333333,10
"8385",400,100,1,85,0.2,"LDA-KF",0,0.3,9
"8386",400,100,1,86,0.2,"LDA-KF",0,0.333333333333333,10
"8387",400,100,1,87,0.2,"LDA-KF",0,0.266666666666667,8
"8388",400,100,1,88,0.2,"LDA-KF",0,0.433333333333333,13
"8389",400,100,1,89,0.2,"LDA-KF",0,0.433333333333333,13
"8390",400,100,1,90,0.2,"LDA-KF",0,0.233333333333333,7
"8391",400,100,1,91,0.2,"LDA-KF",0,0,0
"8392",400,100,1,92,0.2,"LDA-KF",0,0.233333333333333,7
"8393",400,100,1,93,0.2,"LDA-KF",0,0.2,6
"8394",400,100,1,94,0.2,"LDA-KF",0,0.333333333333333,10
"8395",400,100,1,95,0.2,"LDA-KF",0,0.4,12
"8396",400,100,1,96,0.2,"LDA-KF",0,0.166666666666667,5
"8397",400,100,1,97,0.2,"LDA-KF",0,0.266666666666667,8
"8398",400,100,1,98,0.2,"LDA-KF",0,0.533333333333333,16
"8399",400,100,1,99,0.2,"LDA-KF",0,0.533333333333333,16
"8400",400,100,1,100,0.2,"LDA-KF",0,0.266666666666667,8
"8401",400,40,0,1,0.05,"LDA-KF",0,0.7,21
"8402",400,40,0,2,0.05,"LDA-KF",0,0,0
"8403",400,40,0,3,0.05,"LDA-KF",0,0,0
"8404",400,40,0,4,0.05,"LDA-KF",0,0.866666666666667,26
"8405",400,40,0,5,0.05,"LDA-KF",0,0,0
"8406",400,40,0,6,0.05,"LDA-KF",0,0.766666666666667,23
"8407",400,40,0,7,0.05,"LDA-KF",0,0,0
"8408",400,40,0,8,0.05,"LDA-KF",0,0.733333333333333,22
"8409",400,40,0,9,0.05,"LDA-KF",0,0,0
"8410",400,40,0,10,0.05,"LDA-KF",0,0,0
"8411",400,40,0,11,0.05,"LDA-KF",0,0,0
"8412",400,40,0,12,0.05,"LDA-KF",0.12,0.733333333333333,25
"8413",400,40,0,13,0.05,"LDA-KF",0.0476190476190476,0.666666666666667,21
"8414",400,40,0,14,0.05,"LDA-KF",0.05,0.633333333333333,20
"8415",400,40,0,15,0.05,"LDA-KF",0,0,0
"8416",400,40,0,16,0.05,"LDA-KF",0.0416666666666667,0.766666666666667,24
"8417",400,40,0,17,0.05,"LDA-KF",0.0434782608695652,0.733333333333333,23
"8418",400,40,0,18,0.05,"LDA-KF",0,0,0
"8419",400,40,0,19,0.05,"LDA-KF",0,0.766666666666667,23
"8420",400,40,0,20,0.05,"LDA-KF",0,0,0
"8421",400,40,0,21,0.05,"LDA-KF",0,0.7,21
"8422",400,40,0,22,0.05,"LDA-KF",0,0,0
"8423",400,40,0,23,0.05,"LDA-KF",0.0384615384615385,0.833333333333333,26
"8424",400,40,0,24,0.05,"LDA-KF",0,0.666666666666667,20
"8425",400,40,0,25,0.05,"LDA-KF",0.0476190476190476,0.666666666666667,21
"8426",400,40,0,26,0.05,"LDA-KF",0,0,0
"8427",400,40,0,27,0.05,"LDA-KF",0,0,0
"8428",400,40,0,28,0.05,"LDA-KF",0,0.666666666666667,20
"8429",400,40,0,29,0.05,"LDA-KF",0,0,0
"8430",400,40,0,30,0.05,"LDA-KF",0,0,0
"8431",400,40,0,31,0.05,"LDA-KF",0.0476190476190476,0.666666666666667,21
"8432",400,40,0,32,0.05,"LDA-KF",0,0,0
"8433",400,40,0,33,0.05,"LDA-KF",0.0476190476190476,0.666666666666667,21
"8434",400,40,0,34,0.05,"LDA-KF",0,0.666666666666667,20
"8435",400,40,0,35,0.05,"LDA-KF",0,0,0
"8436",400,40,0,36,0.05,"LDA-KF",0.0416666666666667,0.766666666666667,24
"8437",400,40,0,37,0.05,"LDA-KF",0,0,0
"8438",400,40,0,38,0.05,"LDA-KF",0.0416666666666667,0.766666666666667,24
"8439",400,40,0,39,0.05,"LDA-KF",0.0454545454545455,0.7,22
"8440",400,40,0,40,0.05,"LDA-KF",0,0,0
"8441",400,40,0,41,0.05,"LDA-KF",0,0,0
"8442",400,40,0,42,0.05,"LDA-KF",0.0476190476190476,0.666666666666667,21
"8443",400,40,0,43,0.05,"LDA-KF",0,0,0
"8444",400,40,0,44,0.05,"LDA-KF",0,0.7,21
"8445",400,40,0,45,0.05,"LDA-KF",0,0,0
"8446",400,40,0,46,0.05,"LDA-KF",0,0,0
"8447",400,40,0,47,0.05,"LDA-KF",0,0,0
"8448",400,40,0,48,0.05,"LDA-KF",0.0952380952380952,0.633333333333333,21
"8449",400,40,0,49,0.05,"LDA-KF",0,0,0
"8450",400,40,0,50,0.05,"LDA-KF",0,0.733333333333333,22
"8451",400,40,0,51,0.05,"LDA-KF",0.05,0.633333333333333,20
"8452",400,40,0,52,0.05,"LDA-KF",0,0.733333333333333,22
"8453",400,40,0,53,0.05,"LDA-KF",0,0.733333333333333,22
"8454",400,40,0,54,0.05,"LDA-KF",0,0.8,24
"8455",400,40,0,55,0.05,"LDA-KF",0,0,0
"8456",400,40,0,56,0.05,"LDA-KF",0,0,0
"8457",400,40,0,57,0.05,"LDA-KF",0,0,0
"8458",400,40,0,58,0.05,"LDA-KF",0,0.666666666666667,20
"8459",400,40,0,59,0.05,"LDA-KF",0.0869565217391304,0.7,23
"8460",400,40,0,60,0.05,"LDA-KF",0,0,0
"8461",400,40,0,61,0.05,"LDA-KF",0,0,0
"8462",400,40,0,62,0.05,"LDA-KF",0,0,0
"8463",400,40,0,63,0.05,"LDA-KF",0.142857142857143,0.6,21
"8464",400,40,0,64,0.05,"LDA-KF",0,0.733333333333333,22
"8465",400,40,0,65,0.05,"LDA-KF",0,0,0
"8466",400,40,0,66,0.05,"LDA-KF",0,0,0
"8467",400,40,0,67,0.05,"LDA-KF",0,0,0
"8468",400,40,0,68,0.05,"LDA-KF",0,0,0
"8469",400,40,0,69,0.05,"LDA-KF",0.0952380952380952,0.633333333333333,21
"8470",400,40,0,70,0.05,"LDA-KF",0,0,0
"8471",400,40,0,71,0.05,"LDA-KF",0,0,0
"8472",400,40,0,72,0.05,"LDA-KF",0,0,0
"8473",400,40,0,73,0.05,"LDA-KF",0,0,0
"8474",400,40,0,74,0.05,"LDA-KF",0.15,0.566666666666667,20
"8475",400,40,0,75,0.05,"LDA-KF",0,0,0
"8476",400,40,0,76,0.05,"LDA-KF",0.115384615384615,0.766666666666667,26
"8477",400,40,0,77,0.05,"LDA-KF",0,0,0
"8478",400,40,0,78,0.05,"LDA-KF",0.0909090909090909,0.666666666666667,22
"8479",400,40,0,79,0.05,"LDA-KF",0,0.7,21
"8480",400,40,0,80,0.05,"LDA-KF",0,0,0
"8481",400,40,0,81,0.05,"LDA-KF",0,0.7,21
"8482",400,40,0,82,0.05,"LDA-KF",0,0.7,21
"8483",400,40,0,83,0.05,"LDA-KF",0,0.666666666666667,20
"8484",400,40,0,84,0.05,"LDA-KF",0.08,0.766666666666667,25
"8485",400,40,0,85,0.05,"LDA-KF",0.0476190476190476,0.666666666666667,21
"8486",400,40,0,86,0.05,"LDA-KF",0,0,0
"8487",400,40,0,87,0.05,"LDA-KF",0,0,0
"8488",400,40,0,88,0.05,"LDA-KF",0,0,0
"8489",400,40,0,89,0.05,"LDA-KF",0,0.7,21
"8490",400,40,0,90,0.05,"LDA-KF",0,0,0
"8491",400,40,0,91,0.05,"LDA-KF",0,0,0
"8492",400,40,0,92,0.05,"LDA-KF",0,0,0
"8493",400,40,0,93,0.05,"LDA-KF",0,0,0
"8494",400,40,0,94,0.05,"LDA-KF",0,0,0
"8495",400,40,0,95,0.05,"LDA-KF",0,0,0
"8496",400,40,0,96,0.05,"LDA-KF",0,0.7,21
"8497",400,40,0,97,0.05,"LDA-KF",0,0,0
"8498",400,40,0,98,0.05,"LDA-KF",0,0.733333333333333,22
"8499",400,40,0,99,0.05,"LDA-KF",0.04,0.8,25
"8500",400,40,0,100,0.05,"LDA-KF",0,0,0
"8501",400,40,0,1,0.1,"LDA-KF",0.04,0.8,25
"8502",400,40,0,2,0.1,"LDA-KF",0,0.466666666666667,14
"8503",400,40,0,3,0.1,"LDA-KF",0,0.6,18
"8504",400,40,0,4,0.1,"LDA-KF",0.037037037037037,0.866666666666667,27
"8505",400,40,0,5,0.1,"LDA-KF",0.0588235294117647,0.533333333333333,17
"8506",400,40,0,6,0.1,"LDA-KF",0,0.766666666666667,23
"8507",400,40,0,7,0.1,"LDA-KF",0,0.533333333333333,16
"8508",400,40,0,8,0.1,"LDA-KF",0,0.733333333333333,22
"8509",400,40,0,9,0.1,"LDA-KF",0,0.7,21
"8510",400,40,0,10,0.1,"LDA-KF",0.111111111111111,0.533333333333333,18
"8511",400,40,0,11,0.1,"LDA-KF",0.0869565217391304,0.7,23
"8512",400,40,0,12,0.1,"LDA-KF",0.0434782608695652,0.733333333333333,23
"8513",400,40,0,13,0.1,"LDA-KF",0.0476190476190476,0.666666666666667,21
"8514",400,40,0,14,0.1,"LDA-KF",0.16,0.7,25
"8515",400,40,0,15,0.1,"LDA-KF",0,0.633333333333333,19
"8516",400,40,0,16,0.1,"LDA-KF",0.111111111111111,0.8,27
"8517",400,40,0,17,0.1,"LDA-KF",0.193548387096774,0.833333333333333,31
"8518",400,40,0,18,0.1,"LDA-KF",0.0416666666666667,0.766666666666667,24
"8519",400,40,0,19,0.1,"LDA-KF",0,0.666666666666667,20
"8520",400,40,0,20,0.1,"LDA-KF",0.0909090909090909,0.666666666666667,22
"8521",400,40,0,21,0.1,"LDA-KF",0.0416666666666667,0.766666666666667,24
"8522",400,40,0,22,0.1,"LDA-KF",0.173913043478261,0.633333333333333,23
"8523",400,40,0,23,0.1,"LDA-KF",0.0769230769230769,0.8,26
"8524",400,40,0,24,0.1,"LDA-KF",0,0.633333333333333,19
"8525",400,40,0,25,0.1,"LDA-KF",0.0416666666666667,0.766666666666667,24
"8526",400,40,0,26,0.1,"LDA-KF",0,0.666666666666667,20
"8527",400,40,0,27,0.1,"LDA-KF",0.05,0.633333333333333,20
"8528",400,40,0,28,0.1,"LDA-KF",0.0952380952380952,0.633333333333333,21
"8529",400,40,0,29,0.1,"LDA-KF",0,0.666666666666667,20
"8530",400,40,0,30,0.1,"LDA-KF",0.0526315789473684,0.6,19
"8531",400,40,0,31,0.1,"LDA-KF",0,0.7,21
"8532",400,40,0,32,0.1,"LDA-KF",0.136363636363636,0.633333333333333,22
"8533",400,40,0,33,0.1,"LDA-KF",0.0476190476190476,0.666666666666667,21
"8534",400,40,0,34,0.1,"LDA-KF",0,0.566666666666667,17
"8535",400,40,0,35,0.1,"LDA-KF",0,0.566666666666667,17
"8536",400,40,0,36,0.1,"LDA-KF",0.04,0.8,25
"8537",400,40,0,37,0.1,"LDA-KF",0,0.6,18
"8538",400,40,0,38,0.1,"LDA-KF",0.0434782608695652,0.733333333333333,23
"8539",400,40,0,39,0.1,"LDA-KF",0.115384615384615,0.766666666666667,26
"8540",400,40,0,40,0.1,"LDA-KF",0.0909090909090909,0.666666666666667,22
"8541",400,40,0,41,0.1,"LDA-KF",0,0.633333333333333,19
"8542",400,40,0,42,0.1,"LDA-KF",0.173913043478261,0.633333333333333,23
"8543",400,40,0,43,0.1,"LDA-KF",0.0476190476190476,0.666666666666667,21
"8544",400,40,0,44,0.1,"LDA-KF",0,0.7,21
"8545",400,40,0,45,0.1,"LDA-KF",0.0909090909090909,0.666666666666667,22
"8546",400,40,0,46,0.1,"LDA-KF",0.0434782608695652,0.733333333333333,23
"8547",400,40,0,47,0.1,"LDA-KF",0,0.633333333333333,19
"8548",400,40,0,48,0.1,"LDA-KF",0,0.666666666666667,20
"8549",400,40,0,49,0.1,"LDA-KF",0.0588235294117647,0.533333333333333,17
"8550",400,40,0,50,0.1,"LDA-KF",0,0.633333333333333,19
"8551",400,40,0,51,0.1,"LDA-KF",0.0476190476190476,0.666666666666667,21
"8552",400,40,0,52,0.1,"LDA-KF",0,0.8,24
"8553",400,40,0,53,0.1,"LDA-KF",0,0.733333333333333,22
"8554",400,40,0,54,0.1,"LDA-KF",0,0.733333333333333,22
"8555",400,40,0,55,0.1,"LDA-KF",0,0.366666666666667,11
